%  Stalagmite A1, Lianhua, China (Cosford et al., 2008)
%
%  Age years BP     d18O     d13C
%
3390.8	-5.84	-4.39
3399.7	-6.05	-3.81
3408.6	-5.55	-2.98
3417.5	-5.46	-2.86
3426.4	-5.58	-3.59
3435.3	-5.84	-3.65
3444.2	-5.22	-3.65
3453.2	-5.69	-3.44
3462.1	-5.94	-4.17
3471.0	-5.63	-4.39
3479.9	-5.29	-4.14
3488.8	-5.44	-4.06
3497.7	-5.46	-3.87
3506.6	-5.46	-4.11
3515.5	-5.57	-4.11
3524.5	-5.40	-3.90
3533.4	-5.49	-3.45
3542.3	-5.85	-4.10
3551.2	-5.39	-4.10
3560.1	-5.44	-3.96
3569.0	-5.47	-4.04
3577.9	-5.41	-3.70
3586.8	-5.31	-3.43
3595.8	-5.38	-3.70
3604.7	-5.81	-4.03
3613.6	-5.55	-4.29
3622.5	-6.00	-4.56
3631.4	-5.58	-4.08
3640.3	-5.61	-4.20
3649.2	-5.40	-3.08
3658.1	-5.21	-3.25
3667.1	-5.58	-2.80
3676.0	-5.63	-2.81
3684.9	-6.02	-3.03
3693.8	-5.74	-3.09
3702.7	-5.46	-2.84
3711.6	-5.64	-2.81
3720.5	-6.15	-3.00
3729.4	-5.65	-2.51
3738.4	-5.43	-2.88
3747.3	-5.99	-3.24
3756.2	-5.49	-3.28
3765.1	-6.11	-3.06
3774.0	-5.85	-3.26
3782.9	-5.71	-3.30
3791.8	-5.65	-3.45
3800.7	-5.74	-3.65
3809.7	-6.25	-4.16
3818.6	-6.05	-4.10
3827.5	-5.77	-3.46
3836.4	-5.49	-3.27
3845.3	-5.43	-3.44
3854.2	-5.72	-3.37
3863.1	-5.96	-3.96
3872.0	-6.02	-4.15
3881.0	-5.47	-4.09
3889.9	-5.51	-3.66
3898.8	-5.74	-4.00
3907.7	-5.64	-3.96
3916.6	-5.55	-3.77
3925.5	-5.73	-3.81
3934.4	-5.99	-4.17
3943.3	-5.74	-4.12
3952.3	-5.73	-4.02
3961.2	-5.70	-4.04
3970.1	-5.52	-3.94
3979.0	-4.38
3987.3	-5.32	-4.12
3995.6	-4.87	-4.29
4003.9	-4.57	-4.11
4012.2	-5.11	-4.48
4020.5	-4.80	-4.67
4028.8	-4.72	-4.39
4037.1	-4.49	-4.08
4045.4	-4.15	-3.48
4053.7	-4.89	-3.99
4062.0	-4.96	-3.95
4070.4	-5.37	-4.32
4078.7	-5.24	-4.06
4087.0	-5.14	-4.15
4095.3	-5.79	-4.27
4103.6	-5.64	-4.40
4111.9	-5.83	-4.74
4120.2	-5.49	-4.89
4128.5	-5.29	-4.66
4136.8	-5.31	-4.97
4145.1	-5.11	-4.93
4153.4	-5.21	-4.85
4161.7	-5.49	-5.63
4170.0	-5.65	-6.00
4178.3	-5.46	-5.75
4186.6	-4.99	-4.94
4194.9	-4.73	-4.34
4203.2	-4.70	-4.57
4211.5	-4.71	-4.84
4219.8	-5.08	-4.97
4228.1	-5.23	-5.09
4236.4	-5.39	-4.56
4244.7	-5.27	-4.60
4253.1	-4.79	-4.89
4261.4	-4.56	-4.82
4269.7	-4.59	-4.00
4278.0	-5.04	-4.22
4286.3	-4.91	-4.52
4294.6	-5.12	-4.86
4302.9	-5.33	-5.37
4311.2	-5.37	-4.95
4319.5	-5.30	-3.86
4327.8	-5.52	-4.45
4336.1	-5.79	-4.54
4344.4	-5.43	-4.01
4352.7	-5.73	-3.88
4361.0	-5.50	-3.76
4369.3	-5.65	-3.91
4377.6	-5.22	-3.86
4385.9	-5.53	-4.34
4394.2	-5.64	-4.74
4402.5	-5.52	-4.54
4410.8	-5.60	-4.46
4419.1	-4.94	-3.92
4427.5	-5.77	-4.90
4435.8	-5.56	-4.62
4444.1	-5.66	-4.50
4452.4	-5.34	-4.51
4460.7	-5.32	-4.51
4469.0	-5.66	-4.56
4477.3	-5.71	-4.26
4485.6	-5.76	-4.52
4493.9	-5.72	-4.44
4502.2	-6.58	-4.89
4510.5	-6.42	-4.74
4518.8	-5.97	-4.43
4527.1	-5.93	-4.66
4535.4	-5.77	-3.87
4543.7	-5.49	-3.19
4552.0	-5.58	-3.48
4560.3	-5.08	-3.01
4568.6	-5.29	-4.04
4576.9	-5.48	-4.54
4585.2	-5.65	-4.61
4593.5	-5.65	-4.77
4601.8	-5.43	-4.04
4610.2	-5.09	-3.32
4618.5	-5.80	-4.73
4626.8	-6.13	-4.81
4635.1	-6.02	-4.30
4643.4	-6.19	-4.49
4651.7	-5.91	-4.03
4660.0	-6.16	-3.81
4668.3	-6.28	-4.05
4676.6	-6.25	-5.25
4684.9	-5.82	-4.42
4693.2	-5.70	-3.97
4701.5	-5.64	-4.19
4709.8	-5.09	-3.76
4718.1	-5.45	-3.85
4726.4	-5.40	-3.93
4734.7	-5.56	-4.07
4743.0	-5.87	-3.35
4751.3	-6.06	-3.50
4759.6	-6.43	-4.22
4767.9	-6.77	-4.69
4776.2	-6.44	-4.70
4784.5	-6.44	-4.97
4792.9	-6.51	-4.81
4801.2	-6.45	-4.80
4809.5	-6.35	-4.68
4817.8	-6.23	-4.60
4826.1	-6.47	-4.65
4834.4	-6.31	-4.91
4842.7	-5.96	-4.46
4851.0	-6.17	-5.29
4859.3	-5.97	-5.02
4867.6	-6.31	-5.39
4875.9	-5.76	-4.87
4884.2	-6.24	-4.84
4892.5	-6.26	-4.93
4900.8	-6.00	-4.78
4909.1	-6.09	-4.88
4917.4	-6.21	-4.68
4925.7	-6.19	-4.25
4934.0	-6.47	-4.56
4942.3	-5.94	-4.50
4950.6	-5.98	-4.58
4958.9	-6.29	-5.21
4967.3	-6.49	-4.80
4975.6	-6.49	-4.79
4983.9	-6.31	-4.20
4992.2	-6.26	-4.22
5000.5	-6.35	-4.75
5008.8	-6.51	-4.26
5017.1	-6.69	-4.42
5025.4	-6.46	-4.41
5033.7	-6.48	-4.83
5042.0	-6.18	-4.61
5050.3	-6.36	-4.48
5058.6	-6.39	-4.31
5066.9	-6.82	-5.10
5075.2	-6.95	-5.86
5083.5	-6.79	-5.69
5091.8	-6.57	-4.93
5100.1	-6.21	-4.88
5108.4	-6.19	-4.50
5116.7	-6.38	-4.63
5125.0	-6.77	-4.51
5133.3	-6.51	-4.54
5141.6	-6.87	-4.79
5150.0	-5.41	-4.16
5158.3	-5.48	-4.03
5166.6	-6.08	-4.68
5174.9	-5.66	-4.48
5183.2	-5.94	-4.66
5191.5	-5.91	-4.79
5199.8	-6.02	-4.36
5208.1	-5.93	-4.20
5216.4	-5.92	-4.49
5224.7	-6.01	-5.09
5233.0	-5.62	-5.04
5240.6	-5.83	-5.35
5248.2	-5.56	-4.90
5255.8	-5.91	-4.74
5263.4	-5.98	-5.22
5271.1	-5.42	-5.06
5278.7	-5.66	-4.96
5286.3	-5.71	-4.98
5293.9	-5.79	-5.29
5301.5	-5.56	-4.62
5309.1	-5.82	-4.23
5316.7	-5.50	-4.14
5324.3	-5.77	-4.29
5332.0	-5.82	-3.96
5339.6	-6.09	-4.38
5347.2	-5.88	-4.03
5354.8	-6.01	-4.74
5362.4	-6.02	-4.75
5370.0	-6.00	-4.76
5377.6	-6.07	-4.59
5385.2	-5.90	-4.44
5392.9	-5.75	-4.63
5400.5	-5.93	-4.92
5408.1	-5.78	-4.69
5415.7	-5.15	-4.05
5423.3	-5.23	-4.54
5430.9	-5.41	-4.46
5438.5	-5.67	-4.27
5446.1	-5.92	-4.35
5453.8	-6.59	-4.97
5461.4	-6.51	-4.82
5469.0	-6.22	-4.63
5476.6	-6.09	-4.53
5484.2	-5.81	-4.66
5491.8	-5.81	-4.89
5499.4	-6.16	-4.78
5507.0	-5.98	-4.64
5514.7	-6.00	-4.58
5522.3	-6.17	-4.25
5529.9	-5.75	-4.27
5537.5	-5.97	-4.52
5545.1	-5.97	-4.07
5552.7	-5.98	-4.08
5560.3	-6.00	-4.26
5567.9	-5.86	-3.86
5575.6	-6.17	-3.72
5583.2	-5.80	-3.15
5590.8	-5.92	-4.07
5598.4	-5.63	-4.69
5606.0	-6.09	-4.95
5613.6	-6.05	-4.41
5621.2	-5.79	-4.55
5628.8	-5.68	-4.57
5636.5	-5.62	-4.74
5644.1	-5.84	-4.66
5651.7	-6.14	-4.67
5659.3	-5.54	-3.61
5666.9	-5.62	-3.34
5674.5	-6.13	-4.07
5682.1	-4.79	-3.10
5689.7	-4.80	-3.26
5697.4	-5.14	-3.89
5705.0	-4.96	-3.96
5712.6	-5.15	-3.53
5720.2	-4.84	-3.97
5727.8	-5.56	-4.32
5735.4	-5.41	-4.33
5743.0	-5.43	-3.93
5750.6	-5.96	-4.11
5758.3	-6.03	-4.22
5765.9	-5.80	-4.12
5773.5	-5.84	-4.20
5781.1	-5.71	-4.30
5788.7	-5.42	-3.63
5796.3	-5.52	-3.58
5803.9	-5.72	-3.63
5811.5	-6.22	-3.78
5819.2	-4.93	-3.95
5826.8	-4.52	-4.20
5834.4	-4.96	-4.28
5842.0	-4.81	-4.25
5849.6	-5.11	-4.99
5857.2	-4.72	-4.20
5864.8	-4.81	-4.05
5872.4	-4.74	-4.52
5880.1	-4.37	-4.05
5887.7	-4.76	-4.29
5895.3	-4.25	-3.60
5902.9	-4.53	-3.43
5910.5	-4.76	-3.65
5918.1	-4.84	-3.57
5925.7	-4.86	-3.62
5933.3	-5.38	-4.78
5940.9	-5.11	-4.64
5948.6	-4.91	-3.16
5956.2	-5.03	-3.97
5963.8	-4.80	-4.14
5971.4	-4.60	-3.62
5979.0	-5.01	-3.79
5986.6	-5.03	-3.33
5994.2	-5.44	-4.38
6001.8	-5.20	-3.88
6009.5	-5.24	-4.43
6017.1	-4.96	-3.65
6024.7	-4.84	-3.06
6032.3	-4.95	-3.88
6039.9	-4.60	-3.88
6047.5	-4.34	-3.37
6055.1	-4.50	-3.26
6062.7	-4.50	-2.79
6070.4	-4.13	-2.31
6078.0	-4.45	-2.77
6085.6	-4.72	-2.94
6093.2	-4.67	-2.76
6100.8	-4.82	-2.92
6108.4	-4.81	-2.73
6116.0	-4.84	-2.40
6123.6	-5.46	-3.38
6131.3	-5.42	-3.94
6138.9	-5.54	-4.19
6146.5	-5.54	-4.34
6154.1	-5.75	-4.35
6161.7	-5.49	-3.59
6169.3	-5.91	-3.38
6176.9	-5.98	-3.75
6184.5	-5.45	-3.19
6192.2	-5.52	-3.10
6199.8	-4.67	-2.80
6207.4	-5.09	-3.47
6215.0	-5.34	-3.51
6222.6	-5.58	-3.17
6230.2	-5.48	-3.20
6237.8	-6.09	-3.64
6245.4	-6.14	-4.04
6253.1	-6.43	-4.50
6260.7	-6.31	-4.54
6268.3	-6.34	-4.75
6275.9	-5.70	-4.05
6283.5	-5.58	-4.18
6291.1	-5.83	-3.77
6298.7	-6.03	-4.32
6306.3	-5.74	-4.05
6314.0	-5.77	-4.24
6321.6	-5.51	-3.73
6329.2	-5.28	-3.90
6336.8	-5.36	-4.02
6344.4	-5.30	-3.32
6352.0	-5.58	-3.67
6359.6	-5.94	-4.14
6367.2	-6.11	-3.88
6374.9	-6.05	-4.60
6382.5	-5.97	-4.81
6390.1	-5.21	-4.24
6397.7	-5.66	-4.12
6405.3	-5.58	-4.06
6412.9	-5.49	-4.42
6420.5	-5.20	-4.02
6428.1	-5.32	-3.58
6435.8	-5.42	-3.66
6443.4	-5.69	-3.54
6451.0	-6.07	-3.46
6458.6	-6.21	-3.55
6466.2	-5.84	-3.65
6473.8	-5.58	-3.44
6481.4	-5.46	-3.52
6489.0	-5.33	-3.02
6496.7	-5.35	-3.60
6504.3	-5.23	-3.44
6511.9	-5.21	-3.29
6519.5	-5.01	-2.97
6527.1	-4.82	-2.50
6534.7	-4.63	-2.22
6542.3	-4.89	-2.54
6549.9	-4.73	-2.10
6557.6	-4.98	-2.28
6565.2	-4.55	-1.65
6572.8	-4.91	-2.33
6580.4	-5.23	-3.11
6588.0	-4.73	-2.69
