%  Stalagmite HS4, Heshang, China (Hu et al., 2008)
%
%  Age years BP     d18O
%
1000	-7.93
1002	-8.11
1003	-8
1004	-8.05
1005	-8.08
1006	-7.95
1007	-7.92
1008	-8.02
1009	-7.93
1010	-8.13
1011	-8.09
1012	-8.03
1013	-8.1
1015	-8.05
1016	-7.97
1017	-7.65
1018	-8.29
1019	-8.52
1020	-8.37
1021	-8.12
1023	-8.54
1024	-8.47
1025	-8.58
1026	-8.02
1027	-8.34
1028	-8.25
1029	-8.35
1030	-8.05
1031	-7.9
1034	-8.24
1035	-8.28
1036	-8.45
1041	-7.75
1043	-8.15
1044	-8.12
1045	-8.21
1046	-7.58
1047	-7.93
1048	-7.86
1049	-7.42
1050	-7.29
1051	-7.51
1052	-7.42
1053	-7.33
1055	-7.4
1056	-7.47
1057	-7.65
1059	-7.82
1060	-7.69
1062	-7.58
1063	-7.6
1064	-7.71
1066	-7.66
1067	-7.71
1070	-7.6
1072	-7.76
1073	-7.92
1075	-7.83
1076	-7.84
1079	-8.12
1080	-8.21
1082	-8.15
1083	-7.89
1086	-7.87
1088	-7.93
1089	-7.81
1090	-7.87
1092	-7.9
1093	-7.84
1096	-7.84
1098	-8.03
1099	-8.13
1100	-8.05
1101	-8.12
1104	-8.05
1105	-8.29
1106	-8.01
1107	-7.99
1108	-7.91
1109	-8.03
1110	-8.02
1111	-8.03
1112	-7.92
1113	-7.98
1114	-7.97
1115	-7.94
1116	-7.98
1117	-8.03
1118	-7.98
1119	-8.06
1120	-7.95
1121	-7.94
1122	-7.92
1123	-8.01
1124	-8.07
1125	-8.01
1126	-7.88
1127	-7.86
1128	-8.03
1129	-7.85
1131	-7.79
1133	-7.83
1135	-7.75
1137	-7.62
1139	-7.8
1140	-7.61
1144	-7.97
1146	-7.96
1148	-8.14
1150	-8.07
1152	-8.16
1154	-8.02
1156	-8.06
1158	-8.21
1159	-8.19
1161	-8.21
1163	-8.1
1165	-8.31
1167	-8.15
1169	-8.29
1171	-8.25
1172	-8.5
1174	-8.25
1176	-8.29
1177	-8.19
1179	-8.23
1181	-8.34
1183	-8.32
1184	-8.37
1186	-8.24
1188	-8.38
1189	-8.25
1191	-8.19
1193	-8.33
1195	-8.35
1196	-8.35
1198	-8.47
1200	-8.36
1201	-8.33
1203	-8.47
1205	-8.56
1210	-8.34
1212	-8.31
1214	-8.09
1215	-7.78
1217	-7.68
1219	-7.75
1221	-7.97
1224	-7.96
1229	-8.26
1231	-8.43
1234	-8.24
1236	-8.14
1241	-8.21
1244	-8.31
1247	-8.12
1254	-8.08
1257	-8.2
1259	-7.96
1262	-7.88
1264	-8.08
1269	-7.87
1272	-7.71
1274	-7.38
1277	-7.64
1279	-7.63
1282	-7.77
1285	-7.7
1287	-7.69
1290	-7.76
1292	-8.05
1295	-8.34
1297	-8.42
1299	-8.4
1301	-8.42
1305	-8.35
1309	-8.33
1313	-8.27
1316	-8.12
1318	-8.25
1320	-7.96
1322	-7.93
1326	-8.04
1330	-8.14
1332	-8.07
1334	-8.05
1336	-8.02
1338	-7.99
1340	-8.16
1342	-8.19
1343	-8.2
1345	-8.19
1347	-8.31
1349	-8.5
1353	-8.33
1355	-8.16
1357	-7.9
1360	-7.98
1362	-7.75
1365	-7.49
1370	-7.4
1375	-7.79
1377	-7.97
1380	-7.92
1382	-7.91
1385	-7.82
1388	-8.27
1390	-7.76
1393	-7.81
1395	-7.89
1398	-7.91
1400	-8.08
1403	-8.17
1405	-8.36
1408	-8.45
1413	-8.54
1418	-8.43
1421	-8.46
1423	-8.39
1426	-8.35
1428	-8.34
1431	-8.32
1433	-8.53
1435	-8.62
1437	-8.52
1439	-8.53
1442	-8.09
1444	-8.23
1446	-8.33
1447	-8
1449	-8.04
1451	-8.23
1453	-7.48
1455	-7.99
1456	-7.89
1458	-7.9
1460	-8.51
1462	-7.92
1463	-7.94
1465	-8
1467	-8.15
1469	-8.22
1471	-8.25
1472	-8.29
1474	-8.49
